Customer ID,Order date,Order value,Product contained in the order
a9ef3626-91d4-48fa-b6cd-f678c446e1fc,2023-07-07 21:39:38,"174,44",Eyeshadow
e86547fe-ffcb-451a-813b-d0f15e79a7a6,2022-01-20 7:15:24,"104,59",Lipstick
6eabce27-3716-46b4-8843-5b417a4928ed,2023-04-22 15:14:10,"90,52",Blush
6f1e7d87-604e-499e-a2c6-1577b8906b1b,2022-02-13 16:03:14,"195,83",Eyeshadow
dec8633f-b738-48a4-a373-624bda3f22d1,2023-01-05 1:00:05,"139,23",Eyeshadow
d0d6ed38-4287-4372-8c81-c2af16f612d9,2021-06-06 3:01:54,"29,51",Eyeshadow
74ea597f-9e4f-4dc8-ac4c-d909d97a37da,2023-01-14 2:04:58,"138,1",Lipstick
7211bb2b-53b9-4f8c-bd03-d87fd717ab67,2023-06-11 3:25:44,"90,01",Lipstick
6fd302c6-ceeb-4f6f-8b54-a3fc39cc7f55,2024-09-18 3:16:30,"157,45",Foundation
17c4de9d-2080-407a-99d6-f55112aa822e,2024-01-29 6:31:21,"78,08",Mascara
00513063-020a-4a12-855d-fed45fa7cb00,2023-03-18 13:49:12,"49,21",Eyeliner
8a246e9e-ede1-4ece-9a2e-6a997166c54b,2024-01-17 9:59:36,"38,81",Concealer
6214c7da-0dc5-4357-875c-d320937c6786,2021-08-05 13:20:39,"162,89",Blush
49dd3b0e-a29d-46e0-af57-14d7a0be4a1c,2024-03-10 17:48:59,"94,55",Eyeshadow
9f6dd638-451c-4677-95be-f63c7c07ee8f,2021-03-25 15:28:03,"62,5",Concealer
acc814f5-beb6-4b35-a4f1-52f7c5a8466c,2023-11-19 6:41:31,"43,08",Lipstick
357245f9-1732-4565-9dc2-57bde19dad46,2024-05-14 21:15:51,"50,99",Concealer
55d6e650-3c36-46d9-8dc3-2ffcff63fb77,2023-10-03 3:56:37,"79,63",Powder
a0ce5b5f-ca56-4921-b942-2f1efed97f9e,2021-11-24 4:35:55,"118,65",Lipstick
25e67e62-688c-4288-97c3-ba60f6170e9c,2024-01-03 19:46:37,"190,9",Eyeliner
d1541792-448a-4862-941f-791d8020383b,2024-04-08 6:00:01,"119,07",Concealer
76550cb6-e96e-4c38-8ad6-f55d9cbc4414,2023-12-08 5:07:58,"64,03",Concealer
d745ddd0-0fc7-46d2-8dbb-5f55f9cdc964,2024-09-04 21:25:55,"176,27",Mascara
0870e15c-2fcd-41b5-924b-ace4307bf326,2021-02-23 13:30:20,"66,53",Foundation
c9794c02-9976-44fb-98c2-e58329fa7f95,2023-04-15 3:14:43,"142,42",Lipstick
7b3402f4-1f13-4ea5-bc26-1cc8a94f30d6,2023-07-25 11:48:49,"62,15",Concealer
768ea5ba-93ca-4017-9063-937670231287,2023-07-23 0:04:58,"64,36",Concealer
868a9123-aa4b-438e-bb6f-6d2322ac9ff1,2023-03-02 8:07:46,"193,74",Lipstick
80746d98-642d-4ecc-a78a-c6464c072c16,2024-07-22 10:18:41,"80,85",Mascara
1498ae4d-578c-4f3f-a359-2e06dbcc08e9,2024-03-12 10:56:33,"27,64",Eyeshadow
9b8086da-6379-4035-b8e4-5086ca819c6f,2023-08-13 3:51:35,"57,4",Powder
9d683a9e-1e65-4ac1-843d-2c473b56735e,2022-11-20 11:16:19,"60,81",Powder
c97895eb-36e0-4d73-a5ff-2fca9e1de4da,2023-12-07 15:45:34,"99,46",Eyeshadow
20a326e8-24a0-4fa3-b30e-8d8e4d886254,2024-01-13 10:33:10,"44,01",Powder
dce262dd-b97c-4cf7-8ce3-1eb0b39f837e,2023-07-04 7:10:14,"181,08",Blush
73fc79b2-49f2-403b-b3dc-5dab48a0be35,2022-06-23 13:00:31,"179,13",Foundation
a327bbde-83db-4c95-a7c7-ec6cd6747da9,2022-11-16 15:14:18,"112,6",Concealer
bd2c0f84-c011-42b9-ad3d-81ddf28fae4f,2022-02-22 6:41:45,"156,62",Eyeshadow
695d1eaf-d756-4058-8de3-291241eba84a,2022-07-29 20:57:24,"163,16",Mascara
d9f1b249-8bf4-4ccb-9382-ed7813751d5b,2022-09-23 4:33:09,"131,66",Eyeshadow
5a9910f1-13e7-48d1-93f8-f4ebc18f9a91,2021-02-27 15:20:43,"114,7",Foundation
9dd10b5c-444a-4860-9426-35bc708cd1b7,2021-12-23 4:49:39,"180,99",Foundation
b9c30e15-bb99-45b3-88de-7e95b055406c,2021-05-17 1:52:37,"147,39",Eyeshadow
c47ee65a-698d-41df-8ac3-42327da41e43,2024-01-19 4:20:16,"149,96",Blush
e2816c73-8984-4f4b-9769-2af13a5da287,2024-08-08 10:41:54,"48,81",Concealer
10b94515-0727-41ba-a43c-f05a62e973d6,2021-04-10 21:59:19,"130,87",Lipstick
672f6eb9-ee85-40d4-af32-a021b9d98f30,2024-06-15 16:50:18,"188,49",Mascara
7e414e98-2bcb-488f-b3b4-70e90ed8a0f5,2024-01-24 5:58:06,"96,19",Eyeshadow
19c502db-1bad-42f5-90da-e03db25b8444,2024-04-23 21:32:46,"130,02",Mascara
5d90f14f-9011-43ff-b2fe-4ffdd170b542,2023-02-23 7:04:26,"106,14",Mascara
cee9cd8b-2b6a-4d95-9729-d6ba21070ff0,2022-12-05 18:09:10,"165,43",Powder
94690522-f0c8-492f-9d09-4f37bfdee880,2024-06-04 20:37:24,"199,48",Mascara
51a41407-cd4d-4bf6-a5e9-9b78b25f6b0f,2024-07-29 2:33:48,"50,64",Eyeliner
9b17f6fd-1775-4c39-9f7a-a713518ea0ee,2024-08-06 11:22:55,"55,8",Mascara
b5d32b16-6619-4cb1-9710-37d1b83e90ec,2024-08-14 5:33:49,"47,57",Foundation
130e7fb3-30dd-493e-8ea0-e0ffe80249a1,2024-01-26 1:21:31,"152,32",Mascara
f28cd582-af5c-4b9c-aaaf-74b39fee75fe,2023-11-20 4:58:24,"174,87",Powder
d16760c0-2439-4030-b7b3-612b9836fd74,2023-04-10 11:48:01,"48,95",Eyeshadow
1e94eb4b-c74f-43ca-94c6-67bb211e55c3,2021-10-27 16:28:24,"165,86",Lipstick
7e9acd18-227c-4c27-bb7f-99c085d6df81,2021-05-23 3:24:00,"110,51",Foundation
ec1c6fe4-b2b5-491a-9d7f-542b85e2b078,2024-01-26 7:49:41,"24,39",Foundation
923b6b02-c43c-4872-b9fa-0ab3894580bd,2021-03-02 1:48:34,"167,7",Blush
14dddbc7-b388-4ab6-8df7-6120a4c866ba,2023-11-14 19:09:54,"38,38",Concealer
f0b9e4ac-8f06-4357-9ea2-c7df548d90a3,2022-08-13 9:40:33,"181,22",Foundation
ea360519-9fea-4aa9-a99c-13481a3638ce,2023-10-15 8:41:03,"41,59",Eyeshadow
a97d229a-eab9-4eba-93f2-8ab5616cd40e,2024-07-11 22:34:23,"197,72",Concealer
ff004978-e3a2-4249-adab-f3d253e4bdd3,2024-01-10 5:41:33,"188,47",Lipstick
bfe55c81-d47e-495c-ac26-865287500709,2021-12-14 6:38:37,"123,52",Eyeliner
ee7e3352-b3f2-4deb-9695-2f63c99ec3c9,2022-04-20 12:43:11,"35,27",Blush
978286cc-bbe1-45dd-a2ab-e4f0dcacd90c,2022-04-25 9:56:07,"34,62",Blush
322b0386-b46a-4fe3-8059-8004c18adb1f,2022-01-20 22:17:03,"97,03",Eyeliner
67a128de-1831-4104-8441-17e62c9899d9,2021-07-29 18:34:17,"39,57",Eyeliner
3cd17950-81d1-496a-9f59-5c7cbf35cf4b,2023-05-20 6:24:47,"114,76",Powder
adc0fcdf-7e29-4815-8781-4bf40683e8e1,2024-04-27 19:07:10,"138,59",Eyeshadow
4d3e1e1e-a979-4d66-9a86-e2411827e58d,2023-10-25 11:13:49,"147,99",Concealer
b66123e2-f679-4bc5-8912-9df7628f87a0,2023-08-11 20:04:56,"44,12",Powder
2f1d9a83-0ed0-4474-975d-6853cd360eb2,2022-02-20 19:36:50,"45,85",Blush
b81f9891-daea-425a-99bd-24bafd1343d9,2022-03-28 9:48:44,"161,67",Foundation
7a06b37a-e733-43ff-a7b7-e14cc9c5bd9f,2024-04-15 18:49:26,"103,62",Foundation
f3dd0342-6766-422e-b202-034f5c65a48e,2023-11-28 20:01:59,"123,99",Powder
b2c92c12-9bd9-4220-b38f-4acf66270136,2021-12-08 0:43:12,58,Foundation
f9405fc1-9998-4c29-bcce-2fd20fc98aa3,2022-08-02 2:28:49,"175,52",Eyeliner
c8eac8de-58b2-43c0-bae3-de7f823977c6,2024-09-01 7:13:44,"177,09",Powder
5297c01f-561d-4b1e-9e79-33a3f007b0de,2021-02-19 14:42:35,"56,16",Mascara
72789d75-97f0-4fcf-9c35-1dc942260a44,2023-07-27 7:43:31,"37,36",Powder
c330ad4f-9dcc-4998-bc6b-05350399a6c0,2024-07-28 0:40:19,"43,47",Foundation
1cb66f67-46e7-45ad-9bce-35d8cbe88a3f,2024-04-25 2:33:11,"91,67",Concealer
1acc2106-eafb-41d5-816d-758de359e6a8,2022-11-22 3:37:15,"112,12",Concealer
26bbec32-b045-4a2f-a017-14ba7e48a1c8,2023-01-17 16:31:46,"71,05",Lipstick
29cc50b9-8ce8-4e89-8e0c-6acabf284e4f,2023-08-04 21:23:50,"93,13",Eyeshadow
667664ce-bcea-40e0-8497-449db20fe04d,2022-12-16 13:36:57,"35,1",Powder
6399a1d2-b5be-4cde-9399-a0728700f97c,2022-10-27 4:49:53,"57,54",Blush
bd8dc7f9-8abb-4658-958b-bdc5a1b0bc18,2023-03-28 5:54:41,"69,23",Concealer
ffb384a3-234c-4f18-9064-5d72020da7e7,2023-12-19 2:43:48,"71,91",Powder
a4af2273-4c0b-45f2-bcc3-0af7caf04881,2024-03-17 12:21:06,"171,86",Eyeliner
ca12620e-d47b-4788-9abb-1ee4556a666d,2024-03-20 22:07:20,"89,48",Eyeshadow
121e980d-8983-4c29-965a-01871a64c95a,2024-09-03 19:41:53,"178,22",Concealer
a12ab315-2121-4e24-b76b-5e22f44cddbc,2022-08-20 7:17:23,"170,53",Lipstick
ccddab31-f2c9-47fe-b266-ca585fa22c0a,2024-09-04 21:15:07,"76,36",Concealer
5066efdf-627e-4bdb-a188-bdf5d2c9ecef,2021-03-11 21:43:47,"172,05",Concealer
e0847314-5d93-425f-b333-ca61cb087c3f,2023-11-27 0:54:47,"82,43",Blush
45bdc4c8-ef8d-4a23-b7fa-19390ff5fa08,2021-07-07 21:29:20,"122,05",Eyeliner
0b738648-f0eb-4870-ae0b-e868e5a9ff7e,2023-05-15 9:16:29,"167,52",Eyeliner
d624c9e9-9f67-495e-8b48-fac427afb1aa,2021-02-04 8:53:56,"145,9",Blush
e690ce0a-1930-4dfa-b4ca-b22d59c8d9c9,2023-02-21 13:24:55,"24,66",Lipstick
10fcbacf-84bf-4051-8aff-0f904cecbd32,2024-05-03 4:40:17,"188,29",Eyeshadow
437e0dae-dbf7-41a8-8a03-010b9597bbd2,2023-01-17 19:15:26,"141,57",Concealer
511cc1dd-73bd-452c-a5fb-b346dc880a29,2023-08-26 22:59:58,"156,12",Mascara
ac457bb6-d02e-483b-bc3f-99a6f9b6a8b3,2024-01-04 14:40:03,"72,92",Mascara
14a5238f-aabd-401a-8c97-2c86b8629d14,2023-01-14 8:30:01,"190,65",Lipstick
9c63765b-74e0-4bbb-8a80-33a7a5fd89c8,2022-03-17 4:47:40,"100,04",Foundation
e7c52dc0-1327-478c-ada1-2915fd209f32,2023-04-09 17:36:55,"46,01",Blush
7448f798-b50a-476c-86fc-cff0e9e4f06c,2021-12-10 4:23:15,"166,8",Blush
00b425aa-e7eb-433c-ba08-79fbdc7843b3,2021-06-29 3:18:30,"188,48",Lipstick
11f0458c-f767-4ead-aa00-246fa6034d21,2022-02-22 21:11:52,"118,15",Mascara
5f73b844-5afc-4598-9e03-96b79b4d45c9,2024-04-30 20:52:13,"66,48",Eyeshadow
d34f0013-ecba-487c-970a-d5333cc312ae,2021-09-21 6:01:01,"67,09",Concealer
a57a9c82-aeae-4da7-9913-3e39bde1b1d2,2024-06-22 0:05:01,"51,59",Lipstick
cd2b7d7c-5ae6-4c89-976b-e56be62a0e44,2024-01-05 11:25:54,"85,72",Eyeshadow
dc2f5646-bef3-4db6-b8d1-372e1d32afcf,2021-12-17 15:30:42,"122,2",Powder
a4e0ee5b-1638-425c-8d66-65d8edf2a720,2022-02-26 8:05:00,"177,03",Lipstick
6538eaf0-b534-4f65-92b7-16acaf506aa4,2023-05-26 8:48:44,"194,81",Mascara
2335ab97-a974-4b8b-90a9-ffddadc01566,2021-12-31 2:51:15,"127,83",Eyeliner
f7c1bd87-4da5-4709-9471-3d60c8a70639,2022-11-21 9:29:44,"108,46",Mascara
26d700e8-eb97-45d4-8cf7-bf47fa077600,2022-01-27 19:50:31,"35,36",Eyeshadow
1021f270-74c0-4728-8303-7d0c2616cd6d,2022-10-05 2:33:43,"71,88",Mascara
ed8e292f-3626-47db-8e69-c7d173de75de,2024-05-19 21:02:00,"65,75",Eyeshadow
6c7bd3fe-ae7d-4c14-bafc-1ac31811321d,2024-05-13 5:12:54,"131,2",Lipstick
e9d33ce3-4e41-4f79-a283-1787aec662dc,2022-02-11 12:59:48,"85,8",Mascara
185aeb98-3d9f-4e80-bba6-857733964543,2022-05-22 23:45:31,"167,01",Mascara
3eca4942-7150-4dcc-a665-97051f1f9f9b,2023-01-15 11:07:53,"36,9",Blush
5fe4ba8c-48fb-4bce-ad16-9673716cc626,2021-09-03 18:59:21,"145,48",Foundation
274ae2b3-20c1-485b-b819-468f30cecf39,2022-03-31 1:52:10,"194,91",Eyeshadow
b4555b19-5364-4234-af06-ff0af3d9870a,2023-12-14 7:36:54,"54,03",Foundation
06975dfb-dc89-4be4-b3e0-081b82ed2f87,2021-12-30 23:37:01,"64,09",Foundation
de21eb83-5d37-4b75-a9ff-deae2154986f,2022-08-28 23:04:19,"140,96",Eyeshadow
7eaabf26-9409-4322-ad81-d77175a67ba8,2021-12-11 21:14:15,"197,9",Foundation
e35797af-396e-4845-a113-feabec7dc7cc,2023-02-09 6:33:46,"45,77",Mascara
3178d8c2-185a-4334-9979-16e0685c8595,2021-02-13 22:00:13,"93,05",Lipstick
c1d65ccc-7837-4826-8f1a-088ffab7e393,2023-03-16 14:01:23,"97,45",Foundation
916263b7-2f1d-4b70-ba5a-29ff752d67f6,2023-03-03 21:58:52,"169,31",Blush
801f9c5f-321a-4128-8586-ce142e215337,2021-12-06 12:07:23,"69,48",Mascara
9cb749c1-5bde-46fe-8568-5f68c567962a,2024-02-07 18:38:13,"34,39",Eyeliner
52631db9-d170-44ce-9179-7350e6256403,2021-07-06 5:12:42,"81,87",Eyeliner
70fe4514-ad64-4c15-acb7-6fb8a022f3b7,2022-04-29 13:20:43,"189,75",Blush
0a00792f-1475-461e-8cd7-cea507b008f8,2023-03-09 8:45:45,"126,9",Lipstick
5ac871ed-d553-40f2-a63e-05006a45d287,2021-03-18 6:38:01,"71,17",Mascara
a731d7c5-e983-4d62-a2a8-7e3ba1c7486e,2024-05-22 14:47:56,"162,65",Powder
03a89879-36a9-4d74-80de-59f550f0fc2b,2021-12-18 4:03:48,"93,41",Concealer
0534a252-a6d3-46c4-b810-c0405cec2965,2022-04-08 5:12:55,"37,24",Powder
338f8437-faa2-4bad-867a-6bdfb63c1dd8,2024-02-11 19:33:33,"25,66",Blush
99cb37c7-6e7f-4ad2-9efb-00b7a397b217,2022-07-09 2:10:48,"105,82",Powder
c053be0e-bc66-49ca-be4b-d68be4ca4aa4,2022-06-11 17:33:47,"66,11",Eyeliner
71a70f9c-d185-4d1c-ab71-8df2e0c9cddb,2023-02-02 14:16:06,"196,77",Mascara
b33f3fa4-5cf7-42d5-867c-6e856d63565f,2021-04-26 7:32:08,"77,58",Foundation
5fc0e4ef-28f4-424b-bfea-c215e21cc85f,2021-02-18 18:52:06,"23,47",Foundation
466035bf-d70c-41cf-af3a-4463a48770c8,2022-03-16 1:49:19,"21,55",Powder
1fdb8b32-06d5-49e8-92f1-75ffae3b16ec,2022-06-14 19:26:33,"170,08",Concealer
397fc52e-f32e-403f-a5db-e71d03b0a104,2022-07-31 18:42:45,"199,66",Powder
e5a10523-0b9c-4bf0-9dfe-c8d04589a717,2022-01-11 22:12:39,"165,42",Powder
113c88f4-d3ca-4477-8fa2-d2731240c5fa,2023-09-22 7:33:05,149,Blush
46e2b654-2216-4670-b3b0-98789ab93ad0,2024-06-11 1:27:36,"167,27",Foundation
0e5bc44c-98de-4bf6-8273-4d1c23d83f22,2024-02-04 11:32:44,"160,87",Blush
d9ef0af5-1d1f-4863-b32a-7dc2ecabcd9f,2024-04-02 20:49:44,"160,5",Blush
e3d3d19a-1a1d-45c5-afcc-0c18d1655070,2023-02-11 13:35:20,"131,45",Concealer
aa187982-0420-4f97-8ced-4c842097d295,2024-02-07 8:38:30,"161,18",Lipstick
032a50fc-3bec-4e3f-83c4-4f18557c01e8,2023-10-12 15:16:27,"146,76",Concealer
8153dcbd-292b-4fb5-b595-4ebec093f970,2022-04-20 1:02:41,"69,55",Eyeshadow
7b657767-a5da-43e3-83ce-47a17748c00d,2021-02-03 0:31:18,"191,63",Eyeliner
ec052cb4-9513-44fb-abcb-17bda0c6968a,2021-04-29 13:20:19,"133,54",Eyeshadow
d6edf24b-d5a5-4651-bb70-a0dd4fe51237,2021-03-16 0:26:29,"175,97",Blush
124a4251-9ba9-4899-b5cd-ad78c1c449eb,2021-11-10 15:01:19,"82,37",Eyeliner
5bee11e1-a566-4feb-b5b9-96bd901d169d,2022-05-09 23:50:18,"150,42",Mascara
dc3230bf-78dd-4181-ae94-b6ad64738aec,2023-09-10 21:56:59,"119,18",Blush
a881692c-8bf7-4e12-a030-5e2d74319877,2021-12-15 23:34:00,"108,38",Mascara
5c6be596-58f1-4c91-9d6d-47e490e0172f,2022-03-26 22:13:33,"199,42",Powder
3bad6c86-7daa-499c-9f4e-5a0cc3d95fe5,2021-07-06 12:14:54,"121,45",Eyeshadow
35dd3e72-68fe-4bdb-8717-5f90ec3f421d,2022-09-22 5:58:49,"167,34",Foundation
c8705841-3cf1-4e9c-b2f5-b3ffc5110450,2023-02-20 9:04:21,"54,71",Lipstick
9dd68ce9-d264-4c64-884f-a1a7c0d32d89,2023-08-04 11:17:59,"71,83",Eyeshadow
04b44966-a995-4e15-858a-189bb63130c7,2022-07-15 7:40:12,"25,37",Powder
181ba49f-8df4-4822-8efb-72a47eae9b86,2022-09-22 22:18:50,"81,12",Concealer
2516de06-b41f-4cad-a36a-7265ee516865,2021-07-02 10:26:53,"135,25",Foundation
89efe203-4389-4c73-993e-499cf5411e71,2022-08-11 14:47:22,"150,88",Concealer
7bd5d97e-8d0f-4abd-b041-dbb4f555f423,2024-05-03 18:33:25,"164,68",Eyeliner
5ae33a0e-6b25-4adb-b2bb-3e4265a0596c,2022-03-19 0:29:41,"59,02",Mascara
88c15972-ec73-4312-90a5-8c1fdeaf5252,2021-12-28 0:09:55,"157,6",Lipstick
1eb8142e-7dfd-4503-be72-1a184dddc0a4,2021-02-02 6:42:29,"147,39",Blush
8d931c4a-0d36-450f-9081-b4586e4912a5,2024-02-24 16:59:29,"127,63",Concealer
0907ca13-1511-43f9-846e-1738790b1990,2023-12-27 14:29:05,"59,87",Concealer
bc9dfed6-f9dd-4e54-b345-284c7570d674,2024-01-22 11:18:26,"146,28",Lipstick
8541ee03-cb4c-4788-897a-d387171c391a,2021-03-27 12:54:50,"98,33",Eyeliner
c2eadc4d-90b4-483f-9fb9-75e25219d5c3,2024-07-18 1:03:55,"182,02",Eyeshadow
21f8c156-9e0d-445b-992a-34a1084fa819,2023-01-24 16:27:24,"71,81",Mascara
568d5251-a028-417e-9043-03bba128203a,2021-06-03 17:40:26,"83,89",Concealer
732df7ec-93a2-4c9d-850a-c8ea317bf366,2022-01-20 10:52:59,"164,5",Eyeshadow
cb4ff2e2-182c-439b-8019-41f14a90a0b7,2021-03-01 15:27:18,"93,52",Powder
c4f0e606-4c11-47a9-90ce-dbab478360ae,2024-02-10 13:41:08,"58,75",Lipstick
a37ad445-abe7-47d2-9462-fc24fb7d8c44,2021-06-04 4:27:20,"56,29",Eyeshadow
b6bca2a2-be79-4965-bc9a-923672bbe7b3,2023-10-17 14:08:28,"71,92",Foundation
a615afc0-88bf-4f17-8493-604f35ede251,2022-04-16 4:39:20,"152,39",Concealer
634c816e-93d8-4e8e-b437-109d00750c4d,2024-04-26 7:52:46,"37,77",Concealer
5950a488-68c2-4493-a2dc-b868222dd9f5,2024-05-10 3:24:51,"163,11",Mascara
becced60-63b6-49b4-ae3c-36b756e09c58,2022-10-10 2:17:40,"157,7",Foundation
66639941-a309-4688-8a84-524d0c94499f,2021-05-15 1:14:41,"22,83",Foundation
ff7c6c8e-a044-4a08-b89e-a4885801f10c,2021-03-21 21:39:03,"92,12",Concealer
b8c195a8-604b-4e3b-9c2d-bbfb552cb335,2024-04-03 6:10:36,"116,91",Mascara
862ac9bc-cee2-4663-9ed9-0f61a38587a3,2024-02-14 7:41:36,"143,86",Concealer
dbf2158f-31a1-439f-8ac8-8edb50ece3ec,2023-09-05 18:13:39,"97,46",Powder
a5005582-6250-49f9-88d1-7e6327e8aeae,2024-01-04 19:49:30,"98,49",Eyeliner
b32c7f3c-1cad-41e8-bc36-d70b60b9ad71,2024-04-18 12:41:45,"28,13",Foundation
dfec4091-3d93-4a51-990b-e786fe27a780,2024-03-31 4:39:47,"51,64",Blush
0487ff4a-7967-4ae8-912e-368d633344fb,2024-08-30 15:32:15,"28,31",Concealer
85f713e8-975e-42e8-984d-4f682c6e3cd7,2021-06-11 21:24:45,"68,77",Foundation
75240e44-ecfd-47c2-b557-725001cf9225,2022-03-11 10:26:40,"172,79",Blush
cab06de0-5574-4b85-85c3-2fa9f1b79d13,2024-04-09 6:26:03,"43,25",Lipstick
7a7ef379-1314-4d0c-b271-f96784eaee51,2023-03-08 19:40:22,"135,54",Mascara
bde91174-a71f-45ac-ab86-2978ed0ebd14,2024-09-13 19:55:36,"100,67",Blush
dfd26ce8-5727-40df-a225-5a905d05a6b0,2022-11-19 14:29:38,"189,28",Powder
4fac816c-e2d3-41cc-9883-502e7f320e78,2021-12-16 9:57:07,"124,88",Blush
d480865f-9b38-4e80-b042-e325a28f5ab0,2024-01-10 10:58:14,"44,63",Blush
9a31484d-85a7-4f40-a5a8-ccaae36a614f,2021-12-12 21:29:37,"93,55",Mascara
3cd17950-81d1-496a-9f59-5c7cbf35cf4b,2021-03-28 17:00:45,"145,31",Powder
6b3a1d8d-2d4e-4ddc-b640-f7056bd2ab3d,2021-03-22 10:28:03,"123,83",Concealer
86d26605-33d6-4c61-a8f8-a67abdf76a13,2022-12-03 17:19:34,"99,19",Powder
dac72563-12dd-4cc4-8fe2-86b13133e8b9,2021-12-24 23:35:16,"101,73",Foundation
67db4cd5-02fa-4351-8bdc-1e4359639f8c,2024-09-06 3:40:45,"161,45",Blush
fb30914a-ab31-4c00-8964-60cc27dff6fc,2021-07-15 18:20:43,"76,44",Blush
36aba819-8b3d-4eb0-9aeb-da58c535693e,2024-07-19 6:04:53,"69,63",Eyeshadow
5f593193-594d-49e3-b9fd-beafd887cdca,2024-02-08 6:40:14,"154,86",Concealer
3acaaf82-374a-4cc9-a039-7e67926146de,2022-03-25 16:28:54,"130,27",Powder
7ad728d6-c5ba-4265-875c-7fad41f8b4e9,2021-04-12 23:27:29,"64,52",Eyeliner
61d9fe39-8147-48f4-9f0e-f320f7f60e7f,2023-07-21 7:55:55,"36,55",Concealer
ef773245-60ac-457b-9cec-53a1cdb4b13e,2023-05-18 12:39:35,"196,54",Lipstick
650f1375-60fc-41e2-bcd6-35ccb9c4abb6,2022-05-30 5:30:34,"176,25",Foundation
e690ce0a-1930-4dfa-b4ca-b22d59c8d9c9,2023-06-05 8:22:57,"64,41",Eyeshadow
a83344e8-8684-4137-9f46-15dc9223e12d,2022-09-25 13:45:46,"65,26",Lipstick
b4470a03-af55-4eac-aa6d-9a14bdb08726,2021-09-03 16:47:54,"60,45",Mascara
b51d70d8-582d-4972-ba08-9ca81cc5a8a0,2022-12-16 8:59:51,"123,62",Lipstick
1094625b-f102-40d0-859c-5fe3ad031c4d,2024-02-13 2:55:55,"33,18",Blush
3a3a8822-dcf1-4399-a8f6-017eabd7e60d,2024-02-19 1:22:44,"178,19",Eyeliner
7d9660bf-d246-4e57-9a4e-584f09b097b3,2024-07-12 17:21:08,"56,84",Eyeliner
ba26d851-35e8-479a-baaf-0e891fb797fa,2021-10-25 23:46:08,"82,25",Foundation
8c46e2bc-4f12-40d5-b028-dab48f0c417a,2021-05-19 7:00:30,"188,57",Blush
edf962db-11bf-4e48-abb7-97051867e06d,2024-09-03 5:37:32,"187,66",Powder
7d854317-e7c1-40f7-b4c5-da3ea3bbf785,2024-08-28 16:36:33,"26,4",Mascara
104dff66-23f1-467e-81d3-4690a795ac54,2022-12-04 5:08:34,"71,15",Eyeliner
9dc95a1f-ebb3-4af0-84a3-964a45296b48,2022-06-02 11:50:58,"117,26",Mascara
9e34bd9b-39f0-48da-9bcd-f979ed30655e,2023-02-16 17:56:17,"71,81",Eyeshadow
290d905e-6735-4bc4-8a36-696b1f4d1fb9,2023-02-05 18:48:39,"142,71",Foundation
67cd1ff3-1cf3-4b23-96e1-42c4cad5546e,2021-10-23 2:48:30,"99,53",Blush
966d66ed-741b-4eed-a9b9-5826d33f87bb,2021-02-20 1:51:49,"102,13",Lipstick
0cb1cb5a-68ec-4e22-89fa-67816f79e82c,2023-06-25 23:36:03,"197,47",Lipstick
057ff1be-e77b-4bcf-8741-79713063197a,2023-12-19 19:22:49,"47,07",Foundation
133f10a2-163c-4e1d-b72f-3bde631453f4,2022-11-23 15:11:01,"21,65",Blush
95855342-b5e6-455b-97a8-f035d2b85cc6,2021-02-01 23:19:37,"122,66",Foundation
c5483917-7297-40a1-960e-409d2de85756,2022-10-26 15:10:26,"87,83",Blush
39fe4810-c81a-4c01-9203-382f9c07b917,2021-03-21 17:59:43,"93,27",Foundation
bbe43077-f145-4866-9c5c-92d0dcaf994d,2022-08-19 17:26:57,"60,02",Blush
a2786875-e1ae-4007-99ce-72ab5ceacdc0,2023-01-29 19:53:59,"167,4",Blush
de386aeb-ea96-4be6-a99c-f16b5a7583c0,2024-04-27 12:25:31,"82,74",Lipstick
a6b57191-c92b-4df4-9892-4202f513f2bb,2023-11-07 16:12:29,"115,67",Concealer
abcfd85e-b6d8-45c8-9385-78f4f596a3d9,2021-12-10 20:53:30,"74,44",Powder
154bec0c-7159-4d07-8b44-202b769e14bc,2023-09-08 6:30:54,"164,85",Eyeliner
c18a71cb-16e0-4001-bf8e-08b7a0ceb53c,2021-11-05 18:56:40,"76,68",Blush
47074405-f330-4a2f-afc8-a4aef1b8bffd,2024-01-08 12:14:50,"191,93",Concealer
4b485131-8f2f-4889-a37a-e52286b337a0,2021-12-02 15:21:00,"77,94",Lipstick
9988bd46-781f-4ae6-9b54-7acb3b476a27,2022-09-19 1:40:26,"191,5",Eyeshadow
75a86ab6-49a2-4f85-8174-332e8325c0be,2022-12-02 19:52:50,"152,69",Concealer
570720f0-0b8a-4172-8ec8-b8c814f2a4aa,2023-11-07 4:22:09,"182,55",Foundation
8d82b7ea-0923-4dcc-b77c-6af1b5fa5ae8,2023-02-02 13:55:45,"188,39",Powder
8d0807db-6b48-4c45-9748-5c67b3a97280,2023-11-26 11:15:37,"71,56",Eyeliner
d3a5e8de-40eb-4039-b4d5-5b9d46d6a5b6,2023-06-16 16:31:53,"173,47",Powder
3486964b-b3f8-4335-891a-e2ede19a1f2d,2024-01-28 13:53:30,"34,22",Powder
1de4ead3-362b-4eea-bdb6-3f3243cec809,2022-09-11 23:42:51,"23,45",Eyeshadow
d741222f-12b2-49e0-be6c-8951068ca194,2024-06-28 5:07:40,"128,43",Foundation
